"Anio","Cve_estado","Estado","Tipo_delito","Casos"
"2018",23,"Quintana Roo","Trafico de menores",1
"2018",23,"Quintana Roo","Trata de personas",10
"2018",23,"Quintana Roo","Violacion equiparada",7
"2018",23,"Quintana Roo","Violacion simple",129
"2018",23,"Quintana Roo","Violencia de genero en todas sus modalidades distinta a la violencia familiar",0
"2018",23,"Quintana Roo","Violencia familiar",4025
"2019",23,"Quintana Roo","Aborto",13
"2019",23,"Quintana Roo","Abuso de confianza",642
"2019",23,"Quintana Roo","Abuso sexual",556
"2019",23,"Quintana Roo","Acoso sexual",170
"2019",23,"Quintana Roo","Allanamiento de morada",176
"2019",23,"Quintana Roo","Amenazas",2197
"2019",23,"Quintana Roo","Contra el medio ambiente",53
"2019",23,"Quintana Roo","Corrupcion de menores",57
"2019",23,"Quintana Roo","Daño a la propiedad",3713
"2019",23,"Quintana Roo","Delitos cometidos por servidores publicos",0
"2019",23,"Quintana Roo","Despojo",712
"2019",23,"Quintana Roo","Electorales",64
"2019",23,"Quintana Roo","Evasion de presos",3
"2019",23,"Quintana Roo","Extorsion",276
"2019",23,"Quintana Roo","Falsedad",33
"2019",23,"Quintana Roo","Falsificacion",264
"2019",23,"Quintana Roo","Feminicidio",16
"2019",23,"Quintana Roo","Fraude",1741
"2019",23,"Quintana Roo","Homicidio",1500
"2019",23,"Quintana Roo","Hostigamiento sexual",20
"2019",23,"Quintana Roo","Incesto",0
"2019",23,"Quintana Roo","Incumplimiento de obligaciones de asistencia familiar",764
"2019",23,"Quintana Roo","Lesiones",3274
"2019",23,"Quintana Roo","Narcomenudeo",1028
"2019",23,"Quintana Roo","Otros delitos contra el patrimonio",43
"2019",23,"Quintana Roo","Otros delitos contra la familia",47
"2019",23,"Quintana Roo","Otros delitos contra la sociedad",14
"2019",23,"Quintana Roo","Otros delitos del Fuero Comun",1500
"2019",23,"Quintana Roo","Otros delitos que atentan contra la libertad personal",681
"2019",23,"Quintana Roo","Otros delitos que atentan contra la libertad y la seguridad sexual",463
"2019",23,"Quintana Roo","Otros delitos que atentan contra la vida y la integridad corporal",10
"2019",23,"Quintana Roo","Rapto",0
"2019",23,"Quintana Roo","Robo",20050
"2019",23,"Quintana Roo","Secuestro",24
"2019",23,"Quintana Roo","Trafico de menores",1
"2019",23,"Quintana Roo","Trata de personas",20
"2019",23,"Quintana Roo","Violacion equiparada",8
"2019",23,"Quintana Roo","Violacion simple",255
"2019",23,"Quintana Roo","Violencia de genero en todas sus modalidades distinta a la violencia familiar",0
"2019",23,"Quintana Roo","Violencia familiar",5508
"2020",23,"Quintana Roo","Aborto",12
"2020",23,"Quintana Roo","Abuso de confianza",2036
"2020",23,"Quintana Roo","Abuso sexual",576
"2020",23,"Quintana Roo","Acoso sexual",195
"2020",23,"Quintana Roo","Allanamiento de morada",221
"2020",23,"Quintana Roo","Amenazas",2212
"2020",23,"Quintana Roo","Contra el medio ambiente",69
"2020",23,"Quintana Roo","Corrupcion de menores",92
"2020",23,"Quintana Roo","Daño a la propiedad",3202
"2020",23,"Quintana Roo","Delitos cometidos por servidores publicos",535
"2020",23,"Quintana Roo","Despojo",611
"2020",23,"Quintana Roo","Electorales",15
"2020",23,"Quintana Roo","Evasion de presos",2
"2020",23,"Quintana Roo","Extorsion",197
"2020",23,"Quintana Roo","Falsedad",220
"2020",23,"Quintana Roo","Falsificacion",225
"2020",23,"Quintana Roo","Feminicidio",15
"2020",23,"Quintana Roo","Fraude",447
"2020",23,"Quintana Roo","Homicidio",1364
"2020",23,"Quintana Roo","Hostigamiento sexual",35
"2020",23,"Quintana Roo","Incesto",0
"2020",23,"Quintana Roo","Incumplimiento de obligaciones de asistencia familiar",488
"2020",23,"Quintana Roo","Lesiones",2984
"2020",23,"Quintana Roo","Narcomenudeo",1028
"2020",23,"Quintana Roo","Otros delitos contra el patrimonio",260
"2020",23,"Quintana Roo","Otros delitos contra la familia",553
"2020",23,"Quintana Roo","Otros delitos contra la sociedad",1
"2020",23,"Quintana Roo","Otros delitos del Fuero Comun",1038
"2020",23,"Quintana Roo","Otros delitos que atentan contra la libertad personal",615
"2020",23,"Quintana Roo","Otros delitos que atentan contra la libertad y la seguridad sexual",226
"2020",23,"Quintana Roo","Otros delitos que atentan contra la vida y la integridad corporal",282
"2020",23,"Quintana Roo","Rapto",0
"2020",23,"Quintana Roo","Robo",15470
"2020",23,"Quintana Roo","Secuestro",11
"2020",23,"Quintana Roo","Trafico de menores",3
"2020",23,"Quintana Roo","Trata de personas",23
"2020",23,"Quintana Roo","Violacion equiparada",1
"2020",23,"Quintana Roo","Violacion simple",634
"2020",23,"Quintana Roo","Violencia de genero en todas sus modalidades distinta a la violencia familiar",0
"2020",23,"Quintana Roo","Violencia familiar",4813
"2021",23,"Quintana Roo","Aborto",5
"2021",23,"Quintana Roo","Abuso de confianza",2794
"2021",23,"Quintana Roo","Abuso sexual",966
"2021",23,"Quintana Roo","Acoso sexual",258
"2021",23,"Quintana Roo","Allanamiento de morada",245
"2021",23,"Quintana Roo","Amenazas",2664
"2021",23,"Quintana Roo","Contra el medio ambiente",95
"2021",23,"Quintana Roo","Corrupcion de menores",132
"2021",23,"Quintana Roo","Daño a la propiedad",4415
"2021",23,"Quintana Roo","Delitos cometidos por servidores publicos",591
"2021",23,"Quintana Roo","Despojo",813
"2021",23,"Quintana Roo","Electorales",69
"2021",23,"Quintana Roo","Evasion de presos",1
"2021",23,"Quintana Roo","Extorsion",109
"2021",23,"Quintana Roo","Falsedad",341
"2021",23,"Quintana Roo","Falsificacion",259
"2021",23,"Quintana Roo","Feminicidio",25
"2021",23,"Quintana Roo","Fraude",363
"2021",23,"Quintana Roo","Homicidio",1494
"2021",23,"Quintana Roo","Hostigamiento sexual",44
"2021",23,"Quintana Roo","Incesto",0
"2021",23,"Quintana Roo","Incumplimiento de obligaciones de asistencia familiar",600
"2021",23,"Quintana Roo","Lesiones",3963
"2021",23,"Quintana Roo","Narcomenudeo",1279
"2021",23,"Quintana Roo","Otros delitos contra el patrimonio",258
"2021",23,"Quintana Roo","Otros delitos contra la familia",634
"2021",23,"Quintana Roo","Otros delitos contra la sociedad",2
"2021",23,"Quintana Roo","Otros delitos del Fuero Comun",1175
"2021",23,"Quintana Roo","Otros delitos que atentan contra la libertad personal",952
"2021",23,"Quintana Roo","Otros delitos que atentan contra la libertad y la seguridad sexual",483
"2021",23,"Quintana Roo","Otros delitos que atentan contra la vida y la integridad corporal",348
"2021",23,"Quintana Roo","Rapto",0
"2021",23,"Quintana Roo","Robo",15661
"2021",23,"Quintana Roo","Secuestro",15
"2021",23,"Quintana Roo","Trafico de menores",1
"2021",23,"Quintana Roo","Trata de personas",18
"2021",23,"Quintana Roo","Violacion equiparada",8
"2021",23,"Quintana Roo","Violacion simple",794
"2021",23,"Quintana Roo","Violencia de genero en todas sus modalidades distinta a la violencia familiar",0
"2021",23,"Quintana Roo","Violencia familiar",5848
"2022",23,"Quintana Roo","Aborto",0
"2022",23,"Quintana Roo","Abuso de confianza",271
"2022",23,"Quintana Roo","Abuso sexual",58
"2022",23,"Quintana Roo","Acoso sexual",17
"2022",23,"Quintana Roo","Allanamiento de morada",19
"2022",23,"Quintana Roo","Amenazas",228
"2022",23,"Quintana Roo","Contra el medio ambiente",7
"2022",23,"Quintana Roo","Corrupcion de menores",9
"2022",23,"Quintana Roo","Daño a la propiedad",356
"2022",23,"Quintana Roo","Delitos cometidos por servidores publicos",43
"2022",23,"Quintana Roo","Despojo",38
"2022",23,"Quintana Roo","Electorales",0
"2022",23,"Quintana Roo","Evasion de presos",0
"2022",23,"Quintana Roo","Extorsion",6
"2022",23,"Quintana Roo","Falsedad",24
"2022",23,"Quintana Roo","Falsificacion",14
"2022",23,"Quintana Roo","Feminicidio",0
"2022",23,"Quintana Roo","Fraude",20
"2022",23,"Quintana Roo","Homicidio",104
"2022",23,"Quintana Roo","Hostigamiento sexual",2
"2022",23,"Quintana Roo","Incesto",0
"2022",23,"Quintana Roo","Incumplimiento de obligaciones de asistencia familiar",26
"2022",23,"Quintana Roo","Lesiones",300
"2022",23,"Quintana Roo","Narcomenudeo",161
"2022",23,"Quintana Roo","Otros delitos contra el patrimonio",20
"2022",23,"Quintana Roo","Otros delitos contra la familia",57
"2022",23,"Quintana Roo","Otros delitos contra la sociedad",2
"2022",23,"Quintana Roo","Otros delitos del Fuero Comun",93
"2022",23,"Quintana Roo","Otros delitos que atentan contra la libertad personal",86
"2022",23,"Quintana Roo","Otros delitos que atentan contra la libertad y la seguridad sexual",34
"2022",23,"Quintana Roo","Otros delitos que atentan contra la vida y la integridad corporal",28
"2022",23,"Quintana Roo","Rapto",0
"2022",23,"Quintana Roo","Robo",1138
"2022",23,"Quintana Roo","Secuestro",0
"2022",23,"Quintana Roo","Trafico de menores",0
"2022",23,"Quintana Roo","Trata de personas",0
"2022",23,"Quintana Roo","Violacion equiparada",0
"2022",23,"Quintana Roo","Violacion simple",76
"2022",23,"Quintana Roo","Violencia de genero en todas sus modalidades distinta a la violencia familiar",0
"2022",23,"Quintana Roo","Violencia familiar",413
"2015",24,"San Luis Potosi","Aborto",5
"2015",24,"San Luis Potosi","Abuso de confianza",381
"2015",24,"San Luis Potosi","Abuso sexual",287
"2015",24,"San Luis Potosi","Acoso sexual",44
"2015",24,"San Luis Potosi","Allanamiento de morada",250
"2015",24,"San Luis Potosi","Amenazas",1274
"2015",24,"San Luis Potosi","Contra el medio ambiente",19
"2015",24,"San Luis Potosi","Corrupcion de menores",40
"2015",24,"San Luis Potosi","Daño a la propiedad",2465
"2015",24,"San Luis Potosi","Delitos cometidos por servidores publicos",103
"2015",24,"San Luis Potosi","Despojo",275
"2015",24,"San Luis Potosi","Electorales",44
"2015",24,"San Luis Potosi","Evasion de presos",1
"2015",24,"San Luis Potosi","Extorsion",141
"2015",24,"San Luis Potosi","Falsedad",38
"2015",24,"San Luis Potosi","Falsificacion",64
"2015",24,"San Luis Potosi","Feminicidio",7
"2015",24,"San Luis Potosi","Fraude",1177
"2015",24,"San Luis Potosi","Homicidio",392
"2015",24,"San Luis Potosi","Hostigamiento sexual",9
"2015",24,"San Luis Potosi","Incesto",0
"2015",24,"San Luis Potosi","Incumplimiento de obligaciones de asistencia familiar",435
"2015",24,"San Luis Potosi","Lesiones",2723
"2015",24,"San Luis Potosi","Narcomenudeo",142
"2015",24,"San Luis Potosi","Otros delitos contra el patrimonio",6
"2015",24,"San Luis Potosi","Otros delitos contra la familia",23
"2015",24,"San Luis Potosi","Otros delitos contra la sociedad",0
"2015",24,"San Luis Potosi","Otros delitos del Fuero Comun",1532
"2015",24,"San Luis Potosi","Otros delitos que atentan contra la libertad personal",208
"2015",24,"San Luis Potosi","Otros delitos que atentan contra la libertad y la seguridad sexual",40
"2015",24,"San Luis Potosi","Otros delitos que atentan contra la vida y la integridad corporal",37
"2015",24,"San Luis Potosi","Rapto",0
"2015",24,"San Luis Potosi","Robo",6033
"2015",24,"San Luis Potosi","Secuestro",21
"2015",24,"San Luis Potosi","Trafico de menores",1
"2015",24,"San Luis Potosi","Trata de personas",3
"2015",24,"San Luis Potosi","Violacion equiparada",29
"2015",24,"San Luis Potosi","Violacion simple",246
"2015",24,"San Luis Potosi","Violencia de genero en todas sus modalidades distinta a la violencia familiar",0
"2015",24,"San Luis Potosi","Violencia familiar",2924
"2016",24,"San Luis Potosi","Aborto",8
"2016",24,"San Luis Potosi","Abuso de confianza",381
"2016",24,"San Luis Potosi","Abuso sexual",279
"2016",24,"San Luis Potosi","Acoso sexual",62
"2016",24,"San Luis Potosi","Allanamiento de morada",373
"2016",24,"San Luis Potosi","Amenazas",1971
"2016",24,"San Luis Potosi","Contra el medio ambiente",18
"2016",24,"San Luis Potosi","Corrupcion de menores",34
"2016",24,"San Luis Potosi","Daño a la propiedad",3713
"2016",24,"San Luis Potosi","Delitos cometidos por servidores publicos",310
"2016",24,"San Luis Potosi","Despojo",305
"2016",24,"San Luis Potosi","Electorales",1
"2016",24,"San Luis Potosi","Evasion de presos",1
"2016",24,"San Luis Potosi","Extorsion",218
"2016",24,"San Luis Potosi","Falsedad",46
"2016",24,"San Luis Potosi","Falsificacion",118
"2016",24,"San Luis Potosi","Feminicidio",8
"2016",24,"San Luis Potosi","Fraude",1011
"2016",24,"San Luis Potosi","Homicidio",500
"2016",24,"San Luis Potosi","Hostigamiento sexual",28
"2016",24,"San Luis Potosi","Incesto",0
"2016",24,"San Luis Potosi","Incumplimiento de obligaciones de asistencia familiar",357
"2016",24,"San Luis Potosi","Lesiones",4180
"2016",24,"San Luis Potosi","Narcomenudeo",224
"2016",24,"San Luis Potosi","Otros delitos contra el patrimonio",9
"2016",24,"San Luis Potosi","Otros delitos contra la familia",5
"2016",24,"San Luis Potosi","Otros delitos contra la sociedad",0
"2016",24,"San Luis Potosi","Otros delitos del Fuero Comun",1902
"2016",24,"San Luis Potosi","Otros delitos que atentan contra la libertad personal",279
"2016",24,"San Luis Potosi","Otros delitos que atentan contra la libertad y la seguridad sexual",47
"2016",24,"San Luis Potosi","Otros delitos que atentan contra la vida y la integridad corporal",75
"2016",24,"San Luis Potosi","Rapto",0
"2016",24,"San Luis Potosi","Robo",7854
"2016",24,"San Luis Potosi","Secuestro",26
"2016",24,"San Luis Potosi","Trafico de menores",2
"2016",24,"San Luis Potosi","Trata de personas",3
"2016",24,"San Luis Potosi","Violacion equiparada",43
"2016",24,"San Luis Potosi","Violacion simple",292
"2016",24,"San Luis Potosi","Violencia de genero en todas sus modalidades distinta a la violencia familiar",0
"2016",24,"San Luis Potosi","Violencia familiar",3930
"2017",24,"San Luis Potosi","Aborto",7
"2017",24,"San Luis Potosi","Abuso de confianza",375
"2017",24,"San Luis Potosi","Abuso sexual",368
"2017",24,"San Luis Potosi","Acoso sexual",135
"2017",24,"San Luis Potosi","Allanamiento de morada",322
"2017",24,"San Luis Potosi","Amenazas",1939
"2017",24,"San Luis Potosi","Contra el medio ambiente",52
"2017",24,"San Luis Potosi","Corrupcion de menores",38
"2017",24,"San Luis Potosi","Daño a la propiedad",4030
"2017",24,"San Luis Potosi","Delitos cometidos por servidores publicos",488
"2017",24,"San Luis Potosi","Despojo",442
"2017",24,"San Luis Potosi","Electorales",2
"2017",24,"San Luis Potosi","Evasion de presos",4
"2017",24,"San Luis Potosi","Extorsion",151
"2017",24,"San Luis Potosi","Falsedad",25
"2017",24,"San Luis Potosi","Falsificacion",186
"2017",24,"San Luis Potosi","Feminicidio",18
"2017",24,"San Luis Potosi","Fraude",1117
"2017",24,"San Luis Potosi","Homicidio",712
"2017",24,"San Luis Potosi","Hostigamiento sexual",20
"2017",24,"San Luis Potosi","Incesto",0
"2017",24,"San Luis Potosi","Incumplimiento de obligaciones de asistencia familiar",426
"2017",24,"San Luis Potosi","Lesiones",4331
"2017",24,"San Luis Potosi","Narcomenudeo",269
"2017",24,"San Luis Potosi","Otros delitos contra el patrimonio",3
"2017",24,"San Luis Potosi","Otros delitos contra la familia",1
"2017",24,"San Luis Potosi","Otros delitos contra la sociedad",2
"2017",24,"San Luis Potosi","Otros delitos del Fuero Comun",1055
"2017",24,"San Luis Potosi","Otros delitos que atentan contra la libertad personal",412
"2017",24,"San Luis Potosi","Otros delitos que atentan contra la libertad y la seguridad sexual",75
"2017",24,"San Luis Potosi","Otros delitos que atentan contra la vida y la integridad corporal",114
"2017",24,"San Luis Potosi","Rapto",0
"2017",24,"San Luis Potosi","Robo",11850
"2017",24,"San Luis Potosi","Secuestro",28
"2017",24,"San Luis Potosi","Trafico de menores",3
"2017",24,"San Luis Potosi","Trata de personas",2
"2017",24,"San Luis Potosi","Violacion equiparada",35
"2017",24,"San Luis Potosi","Violacion simple",419
"2017",24,"San Luis Potosi","Violencia de genero en todas sus modalidades distinta a la violencia familiar",0
"2017",24,"San Luis Potosi","Violencia familiar",5723
"2018",24,"San Luis Potosi","Aborto",10
"2018",24,"San Luis Potosi","Abuso de confianza",464
"2018",24,"San Luis Potosi","Abuso sexual",420
"2018",24,"San Luis Potosi","Acoso sexual",136
"2018",24,"San Luis Potosi","Allanamiento de morada",271
"2018",24,"San Luis Potosi","Amenazas",1755
"2018",24,"San Luis Potosi","Contra el medio ambiente",45
"2018",24,"San Luis Potosi","Corrupcion de menores",36
"2018",24,"San Luis Potosi","Daño a la propiedad",3809
"2018",24,"San Luis Potosi","Delitos cometidos por servidores publicos",557
"2018",24,"San Luis Potosi","Despojo",404
"2018",24,"San Luis Potosi","Electorales",62
"2018",24,"San Luis Potosi","Evasion de presos",0
"2018",24,"San Luis Potosi","Extorsion",122
"2018",24,"San Luis Potosi","Falsedad",0
"2018",24,"San Luis Potosi","Falsificacion",189
"2018",24,"San Luis Potosi","Feminicidio",27
"2018",24,"San Luis Potosi","Fraude",1247
"2018",24,"San Luis Potosi","Homicidio",899
"2018",24,"San Luis Potosi","Hostigamiento sexual",25
"2018",24,"San Luis Potosi","Incesto",1
"2018",24,"San Luis Potosi","Incumplimiento de obligaciones de asistencia familiar",308
"2018",24,"San Luis Potosi","Lesiones",3618
"2018",24,"San Luis Potosi","Narcomenudeo",503
"2018",24,"San Luis Potosi","Otros delitos contra el patrimonio",625
"2018",24,"San Luis Potosi","Otros delitos contra la familia",4
"2018",24,"San Luis Potosi","Otros delitos contra la sociedad",1
"2018",24,"San Luis Potosi","Otros delitos del Fuero Comun",1578
"2018",24,"San Luis Potosi","Otros delitos que atentan contra la libertad personal",476
"2018",24,"San Luis Potosi","Otros delitos que atentan contra la libertad y la seguridad sexual",52
"2018",24,"San Luis Potosi","Otros delitos que atentan contra la vida y la integridad corporal",122
"2018",24,"San Luis Potosi","Rapto",0
"2018",24,"San Luis Potosi","Robo",13988
"2018",24,"San Luis Potosi","Secuestro",20
"2018",24,"San Luis Potosi","Trafico de menores",5
"2018",24,"San Luis Potosi","Trata de personas",5
"2018",24,"San Luis Potosi","Violacion equiparada",40
"2018",24,"San Luis Potosi","Violacion simple",487
"2018",24,"San Luis Potosi","Violencia de genero en todas sus modalidades distinta a la violencia familiar",0
"2018",24,"San Luis Potosi","Violencia familiar",6048
"2019",24,"San Luis Potosi","Aborto",7
"2019",24,"San Luis Potosi","Abuso de confianza",981
"2019",24,"San Luis Potosi","Abuso sexual",549
"2019",24,"San Luis Potosi","Acoso sexual",143
"2019",24,"San Luis Potosi","Allanamiento de morada",517
"2019",24,"San Luis Potosi","Amenazas",3429
"2019",24,"San Luis Potosi","Contra el medio ambiente",136
"2019",24,"San Luis Potosi","Corrupcion de menores",32
"2019",24,"San Luis Potosi","Daño a la propiedad",5486
"2019",24,"San Luis Potosi","Delitos cometidos por servidores publicos",734
"2019",24,"San Luis Potosi","Despojo",606
"2019",24,"San Luis Potosi","Electorales",3
"2019",24,"San Luis Potosi","Evasion de presos",4
"2019",24,"San Luis Potosi","Extorsion",121
"2019",24,"San Luis Potosi","Falsedad",0
"2019",24,"San Luis Potosi","Falsificacion",174
"2019",24,"San Luis Potosi","Feminicidio",28
"2019",24,"San Luis Potosi","Fraude",2217
"2019",24,"San Luis Potosi","Homicidio",853
"2019",24,"San Luis Potosi","Hostigamiento sexual",49
"2019",24,"San Luis Potosi","Incesto",0
"2019",24,"San Luis Potosi","Incumplimiento de obligaciones de asistencia familiar",558
"2019",24,"San Luis Potosi","Lesiones",5324
"2019",24,"San Luis Potosi","Narcomenudeo",779
"2019",24,"San Luis Potosi","Otros delitos contra el patrimonio",880
"2019",24,"San Luis Potosi","Otros delitos contra la familia",3
"2019",24,"San Luis Potosi","Otros delitos contra la sociedad",0
"2019",24,"San Luis Potosi","Otros delitos del Fuero Comun",2176
"2019",24,"San Luis Potosi","Otros delitos que atentan contra la libertad personal",641
"2019",24,"San Luis Potosi","Otros delitos que atentan contra la libertad y la seguridad sexual",236
"2019",24,"San Luis Potosi","Otros delitos que atentan contra la vida y la integridad corporal",191
"2019",24,"San Luis Potosi","Rapto",0
"2019",24,"San Luis Potosi","Robo",16491
"2019",24,"San Luis Potosi","Secuestro",24
"2019",24,"San Luis Potosi","Trafico de menores",4
"2019",24,"San Luis Potosi","Trata de personas",7
"2019",24,"San Luis Potosi","Violacion equiparada",6
"2019",24,"San Luis Potosi","Violacion simple",662
"2019",24,"San Luis Potosi","Violencia de genero en todas sus modalidades distinta a la violencia familiar",0
"2019",24,"San Luis Potosi","Violencia familiar",8233
"2020",24,"San Luis Potosi","Aborto",9
"2020",24,"San Luis Potosi","Abuso de confianza",717
"2020",24,"San Luis Potosi","Abuso sexual",504
"2020",24,"San Luis Potosi","Acoso sexual",191
"2020",24,"San Luis Potosi","Allanamiento de morada",483
"2020",24,"San Luis Potosi","Amenazas",2880
"2020",24,"San Luis Potosi","Contra el medio ambiente",55
"2020",24,"San Luis Potosi","Corrupcion de menores",34
"2020",24,"San Luis Potosi","Daño a la propiedad",4432
"2020",24,"San Luis Potosi","Delitos cometidos por servidores publicos",672
"2020",24,"San Luis Potosi","Despojo",635
"2020",24,"San Luis Potosi","Electorales",5
"2020",24,"San Luis Potosi","Evasion de presos",4
"2020",24,"San Luis Potosi","Extorsion",151
"2020",24,"San Luis Potosi","Falsedad",0
"2020",24,"San Luis Potosi","Falsificacion",94
"2020",24,"San Luis Potosi","Feminicidio",27
"2020",24,"San Luis Potosi","Fraude",1961
"2020",24,"San Luis Potosi","Homicidio",967
"2020",24,"San Luis Potosi","Hostigamiento sexual",33
"2020",24,"San Luis Potosi","Incesto",0
"2020",24,"San Luis Potosi","Incumplimiento de obligaciones de asistencia familiar",398
"2020",24,"San Luis Potosi","Lesiones",4279
"2020",24,"San Luis Potosi","Narcomenudeo",1357
"2020",24,"San Luis Potosi","Otros delitos contra el patrimonio",1292
"2020",24,"San Luis Potosi","Otros delitos contra la familia",2
"2020",24,"San Luis Potosi","Otros delitos contra la sociedad",0
"2020",24,"San Luis Potosi","Otros delitos del Fuero Comun",2259
"2020",24,"San Luis Potosi","Otros delitos que atentan contra la libertad personal",606
"2020",24,"San Luis Potosi","Otros delitos que atentan contra la libertad y la seguridad sexual",295
"2020",24,"San Luis Potosi","Otros delitos que atentan contra la vida y la integridad corporal",244
"2020",24,"San Luis Potosi","Rapto",0
"2020",24,"San Luis Potosi","Robo",12766
"2020",24,"San Luis Potosi","Secuestro",16
"2020",24,"San Luis Potosi","Trafico de menores",1
"2020",24,"San Luis Potosi","Trata de personas",17
"2020",24,"San Luis Potosi","Violacion equiparada",0
"2020",24,"San Luis Potosi","Violacion simple",633
"2020",24,"San Luis Potosi","Violencia de genero en todas sus modalidades distinta a la violencia familiar",0
"2020",24,"San Luis Potosi","Violencia familiar",7781
"2021",24,"San Luis Potosi","Aborto",9
"2021",24,"San Luis Potosi","Abuso de confianza",852
"2021",24,"San Luis Potosi","Abuso sexual",648
"2021",24,"San Luis Potosi","Acoso sexual",262
"2021",24,"San Luis Potosi","Allanamiento de morada",553
"2021",24,"San Luis Potosi","Amenazas",2834
"2021",24,"San Luis Potosi","Contra el medio ambiente",100
"2021",24,"San Luis Potosi","Corrupcion de menores",16
"2021",24,"San Luis Potosi","Daño a la propiedad",5563
"2021",24,"San Luis Potosi","Delitos cometidos por servidores publicos",644
"2021",24,"San Luis Potosi","Despojo",657
"2021",24,"San Luis Potosi","Electorales",31
"2021",24,"San Luis Potosi","Evasion de presos",2
"2021",24,"San Luis Potosi","Extorsion",122
"2021",24,"San Luis Potosi","Falsedad",0
"2021",24,"San Luis Potosi","Falsificacion",151
"2021",24,"San Luis Potosi","Feminicidio",24
"2021",24,"San Luis Potosi","Fraude",2397
"2021",24,"San Luis Potosi","Homicidio",853
"2021",24,"San Luis Potosi","Hostigamiento sexual",45
"2021",24,"San Luis Potosi","Incesto",0
"2021",24,"San Luis Potosi","Incumplimiento de obligaciones de asistencia familiar",499
"2021",24,"San Luis Potosi","Lesiones",4511
"2021",24,"San Luis Potosi","Narcomenudeo",1022
"2021",24,"San Luis Potosi","Otros delitos contra el patrimonio",1738
"2021",24,"San Luis Potosi","Otros delitos contra la familia",5
"2021",24,"San Luis Potosi","Otros delitos contra la sociedad",0
"2021",24,"San Luis Potosi","Otros delitos del Fuero Comun",2477
"2021",24,"San Luis Potosi","Otros delitos que atentan contra la libertad personal",687
"2021",24,"San Luis Potosi","Otros delitos que atentan contra la libertad y la seguridad sexual",294
"2021",24,"San Luis Potosi","Otros delitos que atentan contra la vida y la integridad corporal",266
"2021",24,"San Luis Potosi","Rapto",0
"2021",24,"San Luis Potosi","Robo",14088
"2021",24,"San Luis Potosi","Secuestro",14
"2021",24,"San Luis Potosi","Trafico de menores",4
"2021",24,"San Luis Potosi","Trata de personas",12
"2021",24,"San Luis Potosi","Violacion equiparada",0
"2021",24,"San Luis Potosi","Violacion simple",636
"2021",24,"San Luis Potosi","Violencia de genero en todas sus modalidades distinta a la violencia familiar",0
"2021",24,"San Luis Potosi","Violencia familiar",9034
"2022",24,"San Luis Potosi","Aborto",1
"2022",24,"San Luis Potosi","Abuso de confianza",52
"2022",24,"San Luis Potosi","Abuso sexual",38
"2022",24,"San Luis Potosi","Acoso sexual",20
"2022",24,"San Luis Potosi","Allanamiento de morada",24
"2022",24,"San Luis Potosi","Amenazas",183
"2022",24,"San Luis Potosi","Contra el medio ambiente",12
"2022",24,"San Luis Potosi","Corrupcion de menores",1
"2022",24,"San Luis Potosi","Daño a la propiedad",390
"2022",24,"San Luis Potosi","Delitos cometidos por servidores publicos",47
"2022",24,"San Luis Potosi","Despojo",38
"2022",24,"San Luis Potosi","Electorales",0
"2022",24,"San Luis Potosi","Evasion de presos",0
"2022",24,"San Luis Potosi","Extorsion",6
"2022",24,"San Luis Potosi","Falsedad",0
"2022",24,"San Luis Potosi","Falsificacion",13
"2022",24,"San Luis Potosi","Feminicidio",0
"2022",24,"San Luis Potosi","Fraude",171
"2022",24,"San Luis Potosi","Homicidio",60
"2022",24,"San Luis Potosi","Hostigamiento sexual",0
"2022",24,"San Luis Potosi","Incesto",0
"2022",24,"San Luis Potosi","Incumplimiento de obligaciones de asistencia familiar",38
"2022",24,"San Luis Potosi","Lesiones",284
"2022",24,"San Luis Potosi","Narcomenudeo",112
"2022",24,"San Luis Potosi","Otros delitos contra el patrimonio",123
"2022",24,"San Luis Potosi","Otros delitos contra la familia",0
"2022",24,"San Luis Potosi","Otros delitos contra la sociedad",0
"2022",24,"San Luis Potosi","Otros delitos del Fuero Comun",195
"2022",24,"San Luis Potosi","Otros delitos que atentan contra la libertad personal",39
"2022",24,"San Luis Potosi","Otros delitos que atentan contra la libertad y la seguridad sexual",4
"2022",24,"San Luis Potosi","Otros delitos que atentan contra la vida y la integridad corporal",9
"2022",24,"San Luis Potosi","Rapto",0
"2022",24,"San Luis Potosi","Robo",1131
"2022",24,"San Luis Potosi","Secuestro",1
"2022",24,"San Luis Potosi","Trafico de menores",0
"2022",24,"San Luis Potosi","Trata de personas",1
"2022",24,"San Luis Potosi","Violacion equiparada",0
"2022",24,"San Luis Potosi","Violacion simple",40
"2022",24,"San Luis Potosi","Violencia de genero en todas sus modalidades distinta a la violencia familiar",0
"2022",24,"San Luis Potosi","Violencia familiar",588
"2015",25,"Sinaloa","Aborto",9
"2015",25,"Sinaloa","Abuso de confianza",239
"2015",25,"Sinaloa","Abuso sexual",226
"2015",25,"Sinaloa","Acoso sexual",5
"2015",25,"Sinaloa","Allanamiento de morada",162
"2015",25,"Sinaloa","Amenazas",1008
"2015",25,"Sinaloa","Contra el medio ambiente",0
"2015",25,"Sinaloa","Corrupcion de menores",68
"2015",25,"Sinaloa","Daño a la propiedad",2595
"2015",25,"Sinaloa","Delitos cometidos por servidores publicos",285
"2015",25,"Sinaloa","Despojo",337
"2015",25,"Sinaloa","Electorales",0
"2015",25,"Sinaloa","Evasion de presos",3
"2015",25,"Sinaloa","Extorsion",128
